"","X","if.bias","pi.bias","if2.bias","pi2.bias","delta"
"614",14,-0.0633182545610361,-0.0697388938830593,-0.0554332570039289,-0.00408648342771285,3.5
"615",15,0.291630084534718,-0.0514018505385722,0.103253682795524,-0.00623288384164945,3.5
"616",16,-0.161939553534102,-0.0530428648471466,0.0497095500110616,0.0155335541103944,3.5
"617",17,0.054933171399003,-0.0742125486766193,0.0017609582416913,0.0142342584259701,3.5
"618",18,-0.0209623924852765,-0.0803590841946767,0.0894218500996742,0.0194023666313515,3.5
"619",19,-0.00922868290688139,-0.0679722452466882,0.0274265282800381,0.0250230597799546,3.5
"620",20,-0.0216032340825955,-0.0375081076203314,-0.0376404400092475,0.0157482376945455,3.5
"621",21,0.257116830772706,-0.0902732348608392,0.216926676259407,0.00566352532190954,3.5
"622",22,0.324283748287736,-0.0900149024027574,0.218991775665255,-0.017144973489243,3.5
"623",23,-0.238237125311786,-0.053444868902683,-0.301880079486444,-0.014992050649798,3.5
"624",24,-0.00552927583771556,-0.0790259239149055,0.0566220562248289,0.00262837359390106,3.5
"625",25,-0.302663778176314,-0.0653817536898239,-0.136805728295589,0.0124945592084789,3.5
"626",26,0.0120154198761097,-0.107100573112152,-0.14750777267221,0.00167651370453776,3.5
"627",27,0.19851745516598,-0.0874433171750663,0.0547865438942329,0.00416147069591316,3.5
"628",28,0.0603003932909387,-0.0907093198931225,0.0320749774264573,0.00196312838354817,3.5
"629",29,0.380298642684346,-0.0548379145154712,0.11238961269647,-0.0132308295032724,3.5
"630",30,0.455699650770265,-0.0957446831419446,0.231358314761221,-0.0243530139777627,3.5
"631",31,0.00211309804303372,-0.0723853241815415,-0.0392938168859498,-0.0236000765189775,3.5
"632",32,0.299881020629033,-0.0967963884757488,0.134921163949821,-0.0222610222211443,3.5
"633",33,-0.0773773796783522,-0.0798206745018178,0.0117471972665074,-0.00812798392829754,3.5
"634",34,-0.39592597864726,-0.0846632597784022,-0.185197528444655,-0.00357133739620391,3.5
"635",35,0.0718928578789909,-0.064784428050279,0.0795682365187888,0.0188881211913926,3.5
"636",36,0.174444933832487,-0.10053099986848,0.0751120307107134,0.0079635771296179,3.5
"637",37,0.0501888011630958,-0.090460030924484,0.0405003270537944,-0.0119552178637854,3.5
"638",38,0.387022693546348,-0.0760979830356057,0.0688798432849487,0.000817385339941324,3.5
"639",39,-0.144709223633287,-0.0675631563197189,0.0383646729298978,-0.0124812006173201,3.5
"640",40,-0.10788803931946,-0.0433370993878551,-0.0340672741227227,0.00730122442241191,3.5
"641",41,-0.289912208003257,-0.0843870256690322,-0.116473774615626,-0.0204399725207133,3.5
"642",42,0.159499930596765,-0.059020114270993,0.0266125013115307,0.000385690497893775,3.5
"643",43,0.133043591130459,-0.0647912818593311,0.0799016029458306,0.0227553385167109,3.5
"644",44,0.171795284590694,-0.0564839162053185,0.140464299843451,0.016320452352126,3.5
"645",45,0.0380331002966489,-0.0569295811985073,-0.0484373735361367,0.00289200931114089,3.5
"646",46,-0.0326646603162374,-0.0763049421809553,-0.0230954771024696,0.0122732899566547,3.5
"647",47,0.0857215401498317,-0.0823493146538229,0.00945268505441657,0.0263713761012665,3.5
"648",48,-0.118887456634944,-0.0763017843032904,0.0727031721959043,0.0276911987997373,3.5
"649",49,0.112804145345615,-0.094570036347829,0.125842309584157,-0.000430856159414888,3.5
"650",50,0.284309572513116,-0.121512406874944,0.159415505976269,-0.0220692407520224,3.5
"651",51,0.0204182397289054,-0.0773790834563447,0.151916357932547,-0.0106103623197689,3.5
"652",52,0.198280963661064,-0.0855956435719909,0.349132471451291,-0.00295130514204102,3.5
"653",53,0.09957492178004,-0.128861158605223,0.0227877352521554,0.0139623819595332,3.5
"654",54,-0.165450799816903,-0.122664784280903,0.0521540783589273,0.000929651230742141,3.5
"655",55,0.114529989977421,-0.079145791108297,0.0257214458863826,0.00889028692177571,3.5
"656",56,-0.389212445387026,-0.0411974006122693,-0.182588155406722,0.013630288452873,3.5
"657",57,-0.0196202388617958,-0.105434954383105,-0.0773812898327027,-0.00751305818687021,3.5
"658",58,0.112765221796782,-0.0901126614889096,-0.00855594038101129,-0.00483738901740099,3.5
"659",59,-0.213673119988374,-0.0708340063710924,-0.0846974070711383,-0.0181677706719456,3.5
"660",60,-0.271023264786225,-0.0618813239638714,-0.111167277565372,-0.0232924126920882,3.5
"661",61,0.358380234663113,-0.0892495936080943,0.105478713035807,-0.0169190272621497,3.5
"662",62,-0.0971418495095668,-0.116067815305763,-0.0519474980217923,0.00579441258609266,3.5
"663",63,0.0497750495298891,-0.089345153127446,-0.00124742363947727,-0.00370518610890738,3.5
"664",64,0.109159858313107,-0.0719361904343218,0.0395094194695825,-0.0057681769825273,3.5
"665",65,-0.0755704341227337,-0.0617140168339015,-0.0305230095798165,0.0136825827257902,3.5
"666",66,-0.25634436414046,-0.0642392424106155,-0.154052609806474,0.0112289026794585,3.5
"667",67,-0.300314902033326,-0.103993035787092,-0.276956514162222,-0.0241974114782229,3.5
"668",68,0.116384439768053,-0.0988664743269281,0.115602035247497,-0.00270566623089097,3.5
"669",69,0.67415648452139,-0.0941923997949355,0.270630940895997,-0.0184089143549218,3.5
"670",70,-0.341267691451214,-0.135960070661611,-0.132768669289478,-0.0535775870111719,3.5
"671",71,-0.257481432055349,-0.0945140007667407,-0.115548368461114,-0.0132667824215622,3.5
"672",72,-0.0771151560972518,-0.109530643776672,-0.0254431556200198,0.0125076302345714,3.5
"673",73,-0.0366205566210923,-0.111638340061003,-0.11672202777079,-0.0308816093281076,3.5
"674",74,-0.555645642446841,-0.0712633030443942,-0.29908671568244,0.00542014515253438,3.5
"675",75,-0.340513130374773,-0.0785860416285249,-0.263294369695247,-0.0128241611679179,3.5
"676",76,-0.157027899812941,-0.0887302151190626,-0.0289639407278487,-0.0192310290519094,3.5
"677",77,0.0890845626554242,-0.104019501641423,0.214605779174639,0.00762706208852674,3.5
"678",78,-0.191998239515727,-0.130874339520769,-0.23003554969547,-0.0270259273470655,3.5
"679",79,0.404199314791671,-0.0351109718895188,0.17170358782898,0.000834570080241185,3.5
"680",80,0.3857928381707,-0.087243844839573,0.328670435422948,-0.0190580428216423,3.5
"681",81,-0.144205031546134,-0.0590262582777895,-0.140768252319943,-0.0140804237632145,3.5
"682",82,0.18783484113817,-0.0992825211407969,0.212113810624708,-0.00129637969502543,3.5
"683",83,-0.0771312316064142,-0.0311412362215581,-0.0182274186119002,0.0019765922266808,3.5
"684",84,0.19950628950627,-0.0536256743733587,0.0857308642893421,0.00711358076802031,3.5
"685",85,-0.223083903987706,-0.106332898884379,-0.190412095216285,-0.0109777464256468,3.5
"686",86,-0.0946798724638244,-0.0777200570351809,-0.0455528185587339,0.0135522455361449,3.5
"687",87,0.049626631531367,-0.0737223683938052,0.0201575881353588,-0.0150561545665709,3.5
"688",88,0.128318701309041,-0.0660018652033565,0.015525538612476,-0.0113001696172354,3.5
"689",89,0.134931281359602,-0.0703833852476132,0.124197280803798,-0.00833406631286381,3.5
"690",90,0.344700540379188,-0.0823165069419125,0.180126359768228,0.00363598150708412,3.5
"691",91,0.439052035770563,-0.0894974751788095,0.232071940300524,-0.0156450860554114,3.5
"692",92,0.349528038986947,-0.0945987390734438,0.171818585046192,-0.0102886921247816,3.5
"693",93,0.307786995194492,-0.0572171400217819,0.137625247742923,0.00377162799852095,3.5
"694",94,-0.417733295526848,-0.0614378178795768,-0.24060192677944,0.0186749241049566,3.5
"695",95,-0.340754148001472,-0.0602538965372454,-0.174491461790549,0.0121858429615686,3.5
"696",96,-0.234234828102485,-0.0568007230685947,-0.220140214488,0.000354224846717442,3.5
"697",97,-0.0384040635103319,-0.0642264343749158,-0.0244417468925842,0.00729766693713156,3.5
"698",98,0.0484356350091439,-0.0608869211819825,0.114070305325156,0.00833293901055211,3.5
"699",99,0.358806802542127,-0.0914175938571841,0.229164216112156,0.00736650055987851,3.5
"700",100,-0.0959373674634905,-0.122679722520722,0.0778990277785409,-0.0102427852277566,3.5
"701",1,0.3705883394535,-0.111503653567994,0.185732669839489,-0.00174193968786157,4
"702",2,-0.275740525975485,-0.0754737081333514,-0.0190626625480885,0.0144189404014738,4
"703",3,0.227220883258556,-0.0870961929325161,0.178575759512878,-0.00363852485281993,4
"704",4,0.144276253454469,-0.087269834273121,-0.0719157838692647,0.00632325427032642,4
"705",5,0.857797207446509,-0.062570530862628,0.38617545381566,0.0222285188044522,4
"706",6,-0.137968987523095,-0.109727810006667,-0.219199561675185,-0.0284627747034653,4
"707",7,-0.778601749714835,-0.0828466293676415,-0.311163411238922,-0.00581884315345016,4
"708",8,1.37991771389853,-0.111703435094772,0.780767561178213,0.00407796023033398,4
"709",9,0.426479143693759,-0.124526378718154,0.274386277895127,-0.0108021087214741,4
"710",10,0.665029727631272,-0.0783876006669403,-0.0898979767596774,0.00944299482166218,4
"711",11,0.0397089057553898,-0.0847894333631185,0.175039069728588,-0.000102393581281016,4
"712",12,-0.340422865123601,-0.0663401590512255,-0.169693498579372,0.00412261170153582,4
"713",13,-0.110965491609205,-0.0715432654618859,0.0535412960959618,0.0126673908025111,4
"714",14,0.0431361269591619,-0.0723385519196865,0.0128377571060069,-0.0375960834803263,4
"715",15,0.315128674766532,-0.0792140201267265,0.126185620809112,-0.00108075523731174,4
"716",16,0.323699834322532,-0.113052290606571,0.288065871520176,-0.00460818787089818,4
"717",17,-0.291681179148919,-0.0859483592740191,-0.0784068493600701,0.0273168596738173,4
"718",18,-0.271828945904533,-0.108595525472832,-0.139069075003909,0.0132408406494776,4
"719",19,-0.147279362975665,-0.0966340060821317,-0.082638029096094,-0.0175728447431185,4
"720",20,-0.0418352831343223,-0.104098727450125,-0.110702736008032,0.0140505856654836,4
"721",21,0.0432308294244459,-0.0859350783930474,-0.185799251852643,-0.0149049772410687,4
"722",22,0.455559177877695,-0.0806066644840371,0.062260432763582,0.013769440633161,4
"723",23,0.0440941778934661,-0.139257872266192,-0.0469958859770468,-0.0185335511883086,4
"724",24,-0.0341917622723394,-0.076078324760644,-0.0658462762667741,0.00669587017066732,4
"725",25,0.417452273448605,-0.0857263417794953,0.11837037041696,-0.00257253271703994,4
"726",26,-1.41219780650061,-0.0640733148270927,-0.696577096708419,-0.000361471891775825,4
"727",27,0.0450143088801878,-0.0920273218612163,0.0144085584084174,0.0151238605287716,4
"728",28,0.287587762493827,-0.0826625460510577,0.214709805286938,0.0217887516016997,4
"729",29,0.169154744377687,-0.0869998178227817,0.110468044100206,0.0123457044975162,4
"730",30,0.0643242218417489,-0.136431331349832,0.0453220994740699,-0.00435215646038092,4
"731",31,0.262046141257412,-0.0489214123511396,0.0735575862587701,0.0183099205224739,4
"732",32,-0.375046639140953,-0.0824797227086894,-0.0945888411101782,0.00503595077406626,4
"733",33,-0.551500655590775,-0.0994318271135187,-0.324935258911327,0.0084338720375784,4
"734",34,0.0806954828797983,-0.0642457796599579,-0.0923410123722677,0.0291067074003383,4
"735",35,0.23137478603409,-0.146325623311422,0.0375928748898627,-0.032067110696401,4
"736",36,-0.54612875063669,-0.111711494325953,-0.324774722186907,-0.0190744645642807,4
"737",37,0.066407643605061,-0.0909020518279392,0.00430430479090644,-0.0085932025447066,4
"738",38,0.209948462986203,-0.0937849644065074,0.0366568459136301,-0.00127370859524139,4
"739",39,0.332588794424948,-0.0517848452870047,0.186223521881805,0.00979338390003181,4
"740",40,0.16843372172255,-0.079530315231232,0.00623918196412623,-0.0303848268665764,4
"741",41,-0.114225605608287,-0.0963930425639754,-0.0831554889970369,-0.0306180549914575,4
"742",42,-0.0162561750552479,-0.0611420402779045,0.0661496102051501,0.0216721560272302,4
"743",43,0.192651716968449,-0.105111039515678,0.11150606649599,-0.00580929676145129,4
"744",44,0.100611335692124,-0.0793267724702524,-0.0884237464353614,-0.00979653252156222,4
"745",45,0.440955661560415,-0.134493610152931,0.304619535378842,-0.00437383197643543,4
"746",46,0.241670040734045,-0.101334301983783,0.159739696141296,-0.0229440003033595,4
"747",47,-0.117837664655258,-0.117931195543081,-0.116962830451692,-0.00565641931653791,4
"748",48,-0.472345783990649,-0.0912775337559157,-0.150270008456273,0.000354668801916754,4
"749",49,-0.159248248629147,-0.0688160562105421,-0.165039593768321,0.00817643664761627,4
"750",50,0.0858302851177505,-0.112637287607339,-0.0690077121729617,-0.0173494881948709,4
"751",51,0.245965506720642,-0.0538082460529773,0.168080731846382,0.0304182853620557,4
"752",52,-0.244419826203217,-0.0869311214777103,-0.143111598407369,0.00612252922094282,4
"753",53,-0.035418006143504,-0.106084696915596,-0.108479060085637,-0.016074807737778,4
"754",54,0.143827581903531,-0.0940175940556497,0.0713963011851987,0.00649647303919129,4
"755",55,0.125647050366416,-0.0808833460888125,0.166471485058829,0.0156442260759797,4
"756",56,0.390301318664077,-0.10367876435698,0.15580530489385,-0.00689755869631256,4
"757",57,-0.150838893119733,-0.104703357246709,0.123475394760651,0.0104305824436465,4
"758",58,-0.750258690576437,-0.0980566273962438,-0.445777146668345,-0.0103718966231011,4
"759",59,0.0306673084295908,-0.0691517256024119,-0.0328493039876011,0.000982610187043195,4
"760",60,-0.0230020391155289,-0.11482284404315,-0.00419344108290928,0.00315023962556879,4
"761",61,-0.0955144402729941,-0.0682665383382666,-0.1953404368248,-0.0134102969723475,4
"762",62,0.491260175117634,-0.0964678167283904,0.150055276051796,-0.0109244438060715,4
"763",63,-0.159123056962744,-0.0703091149293934,-0.164935111745972,-0.0242745134220028,4
"764",64,0.305162287822354,-0.0757169841511769,0.138107829049308,0.0148404586516933,4
"765",65,0.284993847909099,-0.131816101814166,0.0828320312077555,-0.00430144923608919,4
"766",66,1.31949631825894,-0.101641346563033,0.789980786101897,0.0147251033976992,4
"767",67,-0.0516736505001221,-0.058672987240864,0.131510949428264,-0.0199867536394603,4
"768",68,-0.141976635752414,-0.117981202929843,-0.190181454778388,-0.0061342367178755,4
"769",69,0.279093966292664,-0.0763451676268982,0.127619063540784,0.00832989733829124,4
"770",70,-0.269651574312999,-0.0829075582792665,-0.150296614984182,-0.00339716498350554,4
"771",71,0.207292289574123,-0.1108929711331,0.131064175287723,0.0125998470892162,4
"772",72,-0.283246336478895,-0.0692998903729888,-0.185397216786858,0.0246301091206719,4
"773",73,-0.265097410650919,-0.129043842372834,-0.142513669331529,-0.0128904081935829,4
"774",74,-0.0793554879273075,-0.0516299455484813,0.0533839311278056,0.0205725611154295,4
"775",75,0.327909558048642,-0.0973446192723859,0.0642752005925054,-0.0129727050512643,4
"776",76,0.0589366401997191,-0.106325535203294,-0.0727702079638051,-0.00895580536505005,4
"777",77,-0.0573334022756739,-0.0578593291729234,0.0968542050374341,0.0234800557820726,4
"778",78,0.0640936098505178,-0.0603293562915276,-0.0680103175339689,0.0183998447864679,4
"779",79,1.22346195941936,-0.0790540560308337,0.477978191099681,-0.00222906492626285,4
"780",80,-0.0275037025057983,-0.138474736362811,-0.0146552973094589,-0.0336655215985638,4
"781",81,-0.0650254927866416,-0.0859732770213185,-0.0390178802884059,0.00344937785279436,4
"782",82,-0.235234182522293,-0.0716048548349807,-0.181393658666412,0.0126804282106506,4
"783",83,0.276528399945133,-0.0864878174607139,0.134924753697907,0.00338900193994822,4
"784",84,0.369316088819007,-0.0844747094211137,0.25037660847903,0.0245010310345527,4
"785",85,-0.345388698322206,-0.125597631431131,-0.110942771757802,-0.0182146030349859,4
"786",86,-0.400667311989487,-0.12327789993456,-0.277789742502186,-0.0207254510681062,4
"787",87,0.146934622970876,-0.109543046382012,0.0981459793415516,0.0196713744272118,4
"788",88,-0.253804299625184,-0.0888582424066856,0.0602620543709412,0.0137917043352,4
"789",89,-0.143057286256203,-0.109589519877475,-0.109232488371237,0.00596833609330927,4
"790",90,-0.110237427023997,-0.0899481175617731,0.0616876998353667,0.0106745916055415,4
"791",91,-0.293904334000283,-0.0977271599274391,-0.170871598611089,-0.00729504444115132,4
"792",92,0.285050362925973,-0.105644763050634,0.240403744383633,-0.00814889654791034,4
"793",93,0.582263817687505,-0.103630465165079,0.458497366167032,0.0156420604502862,4
"794",94,-0.0529885718908134,-0.0482593657540186,-0.0626026896248392,0.0267044456219933,4
"795",95,0.0892075925114362,-0.0741354707899476,0.00275845423535845,-0.000125761439229698,4
"796",96,0.00605977628171672,-0.0705093538386352,0.138151411864106,-0.00273190843542486,4
"797",97,-0.088457983499572,-0.0789104805944492,-0.0300801061729667,-0.0152163685528854,4
"798",98,0.150316315481262,-0.102077411664095,-0.0917478855710259,-0.0228693419713688,4
"799",99,0.0431834228826512,-0.0906236754408091,-0.0333322826542268,-0.0254593385683005,4
"800",100,-0.160997975330891,-0.081350910006307,-0.256693088965573,0.0406493748093233,4
